Day,Month,Year,Regulated,Natural
24,7,1959,6.695,7.550086495
25,7,1959,6.596,7.570134598
26,7,1959,6.62,7.584845439
27,7,1959,6.676,7.59538384
28,7,1959,6.732,7.603049213
29,7,1959,6.812,7.608920511
30,7,1959,6.882,7.613572678
31,7,1959,6.871,7.617221657
1,8,1959,6.828,7.61686396
2,8,1959,6.802,7.613930467
3,8,1959,6.798,7.6062
4,8,1959,6.787,7.59237375
5,8,1959,6.766,7.572647395
6,8,1959,6.738,7.548792
7,8,1959,6.7,7.523883737
8,8,1959,6.624,7.50123768
9,8,1959,6.638,7.482745469
10,8,1959,6.638,7.469293279
11,8,1959,6.603,7.460824328
12,8,1959,6.5,7.457420729
13,8,1959,6.494,7.459665755
14,8,1959,6.55,7.468063088
15,8,1959,6.701,7.482673182
16,8,1959,6.666,7.502248217
17,8,1959,6.533,7.523739619
18,8,1959,6.52,7.543468825
19,8,1959,6.532,7.558928744
20,8,1959,6.642,7.569488371
21,8,1959,6.908,7.576020952
22,8,1959,6.974,7.579752368
23,8,1959,6.969,7.581904616
24,8,1959,6.959,7.583195792
25,8,1959,6.945,7.58613632
26,8,1959,6.916,7.597748415
27,8,1959,6.886,7.627304595
28,8,1959,6.86,7.678667955
29,8,1959,6.849,7.746900685
30,8,1959,6.841,7.822578739
31,8,1959,6.846,7.896747795
1,9,1959,6.874,7.962470758
2,9,1959,6.937,8.019185101
3,9,1959,7.092,8.06708235
4,9,1959,7.124,8.107365567
5,9,1959,7.111,8.141275901
6,9,1959,7.085,8.171397245
7,9,1959,6.977,8.201645728
8,9,1959,6.907,8.235555942
9,9,1959,6.834,8.27445038
10,9,1959,6.823,8.317669912
11,9,1959,6.831,8.363684851
12,9,1959,6.839,8.410852355
13,9,1959,6.838,8.458155534
14,9,1959,6.831,8.504859875
15,9,1959,6.83,8.550573755
16,9,1959,6.824,8.594648662
17,9,1959,6.8,8.636577512
18,9,1959,6.781,8.675599062
19,9,1959,6.724,8.71083147
20,9,1959,6.647,8.741206925
21,9,1959,6.644,8.7656648
22,9,1959,6.661,8.782499176
23,9,1959,6.683,8.789742574
24,9,1959,6.741,8.78437518
25,9,1959,6.768,8.76190575
26,9,1959,6.77,8.715845849
27,9,1959,6.77,8.637758096
28,9,1959,6.77,8.521047128
29,9,1959,6.776,8.372018941
30,9,1959,6.798,8.21786419
1,10,1959,6.8,8.08934112
2,10,1959,6.8,7.994782771
3,10,1959,6.831,7.930560616
4,10,1959,6.959,7.891289854
5,10,1959,7.006,7.8719576
6,10,1959,7.033,7.868031395
7,10,1959,7.122,7.875532159
8,10,1959,7.163,7.891289854
9,10,1959,7.31,7.912967286
10,10,1959,7.41,7.939068896
11,10,1959,7.457,7.968522809
12,10,1959,7.502,8.00040247
13,10,1959,7.528,8.033719705
14,10,1959,7.548,8.067703129
15,10,1959,7.631,8.100833158
16,10,1959,7.704,8.131606995
17,10,1959,7.708,8.159152678
18,10,1959,7.697,8.184516835
19,10,1959,7.676,8.210302937
20,10,1959,7.629,8.238547256
21,10,1959,7.517,8.269366955
22,10,1959,7.42,8.301861995
23,10,1959,7.383,8.334938955
24,10,1959,7.382,8.367718243
25,10,1959,7.391,8.40026863
26,10,1959,7.376,8.432858573
27,10,1959,7.275,8.46595328
28,10,1959,7.188,8.4998795
29,10,1959,7.078,8.534959712
30,10,1959,7.057,8.57137982
31,10,1959,7,8.609256795
1,11,1959,6.845,8.644117901
2,11,1959,6.832,8.68095668
3,11,1959,6.849,8.719621347
4,11,1959,6.888,8.75957187
5,11,1959,6.903,8.800469096
6,11,1959,6.921,8.842042829
7,11,1959,6.953,8.884218944
8,11,1959,7.04,8.926860387
9,11,1959,7.035,8.969895629
10,11,1959,7,9.011103289
11,11,1959,6.984,9.049432304
12,11,1959,7.095,9.086421032
13,11,1959,7.177,9.121644944
14,11,1959,7.39,9.153562719
15,11,1959,7.508,9.180962047
16,11,1959,7.503,9.202887795
17,11,1959,7.469,9.218323853
18,11,1959,7.418,9.226496765
19,11,1959,7.31,9.226806208
20,11,1959,7.37,9.218819379
21,11,1959,7.402,9.202019168
22,11,1959,7.423,9.17586168
23,11,1959,7.444,9.14033358
24,11,1959,7.47,9.095332952
25,11,1959,7.481,9.041614302
26,11,1959,7.491,8.982846691
27,11,1959,7.499,8.92060638
28,11,1959,7.502,8.861130128
29,11,1959,7.513,8.81344248
30,11,1959,7.527,8.779393326
1,12,1959,7.519,8.758080509
2,12,1959,7.497,8.745882317
3,12,1959,7.443,8.740557401
4,12,1959,7.442,8.741077023
5,12,1959,7.476,8.746921011
6,12,1959,7.383,8.757496875
7,12,1959,7.152,8.77214276
8,12,1959,7.118,8.789742574
9,12,1959,7.051,8.809119814
10,12,1959,6.935,8.829298361
11,12,1959,6.833,8.849116313
12,12,1959,6.808,8.867741389
13,12,1959,6.84,8.884603318
14,12,1959,6.886,8.899262845
15,12,1959,6.937,8.91166542
16,12,1959,7.119,8.921500045
17,12,1959,7.146,8.928710326
18,12,1959,7.077,8.93279176
19,12,1959,6.952,8.933301824
20,12,1959,6.837,8.929156813
21,12,1959,6.678,8.91932958
22,12,1959,6.642,8.902268974
23,12,1959,6.628,8.876336095
24,12,1959,6.596,8.839598137
25,12,1959,6.642,8.789807225
26,12,1959,6.678,8.724501462
27,12,1959,6.701,8.641495757
28,12,1959,6.714,8.541380045
29,12,1959,6.971,8.430252195
30,12,1959,7.004,8.320167449
31,12,1959,6.961,8.223651007
1,1,1960,6.972,8.14559348
2,1,1960,6.946,8.087137779
3,1,1960,6.922,8.048720264
4,1,1960,6.92,8.029568761
5,1,1960,6.916,8.023893475
6,1,1960,6.899,8.023547334
7,1,1960,6.889,8.022439616
8,1,1960,6.883,8.0182155
9,1,1960,6.889,8.01080239
10,1,1960,6.89,7.999361983
11,1,1960,6.89,7.982424089
12,1,1960,6.878,7.958225561
13,1,1960,6.828,7.926164665
14,1,1960,6.826,7.886669696
15,1,1960,6.917,7.841215606
16,1,1960,6.969,7.791784136
17,1,1960,7.05,7.740597046
18,1,1960,7.053,7.689058016
19,1,1960,7.055,7.637308155
20,1,1960,7.039,7.584271673
21,1,1960,7.023,7.529431048
22,1,1960,6.967,7.47522552
23,1,1960,6.846,7.424062265
24,1,1960,6.717,7.377874016
25,1,1960,6.591,7.337884264
26,1,1960,6.574,7.305249195
27,1,1960,6.552,7.280977561
28,1,1960,6.544,7.266143731
29,1,1960,6.544,7.260484955
30,1,1960,6.644,7.262248984
31,1,1960,6.707,7.26820088
1,2,1960,6.631,7.28068398
2,2,1960,6.674,7.291542207
3,2,1960,6.736,7.301585595
4,2,1960,6.849,7.311035645
5,2,1960,6.858,7.31974723
6,2,1960,6.876,7.327721779
7,2,1960,6.975,7.33539919
8,2,1960,6.999,7.343437462
9,2,1960,7,7.35168992
10,2,1960,6.986,7.359791344
11,2,1960,6.941,7.367085704
12,2,1960,6.94,7.373647208
13,2,1960,6.861,7.379622646
14,2,1960,6.805,7.385376927
15,2,1960,6.842,7.391419875
16,2,1960,6.872,7.398042109
17,2,1960,6.889,7.405388182
18,2,1960,6.898,7.413166205
19,2,1960,6.931,7.421302781
20,2,1960,6.956,7.42950692
21,2,1960,6.983,7.437415807
22,2,1960,6.968,7.444739984
23,2,1960,6.951,7.451045657
24,2,1960,6.944,7.456044555
25,2,1960,6.922,7.45930368
26,2,1960,6.914,7.460896735
27,2,1960,6.886,7.460824328
28,2,1960,6.839,7.459376096
29,2,1960,6.754,7.457058592
1,3,1960,6.762,7.453581568
2,3,1960,6.723,7.449813752
3,3,1960,6.629,7.445247449
4,3,1960,6.556,7.437778486
5,3,1960,6.55,7.422900447
6,3,1960,6.55,7.3932395
7,3,1960,6.55,7.34073422
8,3,1960,6.53,7.26379232
9,3,1960,6.438,7.170731935
10,3,1960,6.363,7.074128782
11,3,1960,6.388,6.982024955
12,3,1960,6.426,6.898295523
13,3,1960,6.436,6.825829721
14,3,1960,6.47,6.766709501
15,3,1960,6.516,6.720797369
16,3,1960,6.516,6.685847014
17,3,1960,6.494,6.659713661
18,3,1960,6.445,6.64106239
19,3,1960,6.365,6.629230016
20,3,1960,6.314,6.62392542
21,3,1960,6.322,6.624617432
22,3,1960,6.379,6.63061351
23,3,1960,6.437,6.640678371
24,3,1960,6.434,6.65303876
25,3,1960,6.37,6.666002175
26,3,1960,6.342,6.677805043
27,3,1960,6.344,6.686689251
28,3,1960,6.384,6.691588579
29,3,1960,6.485,6.69197127
30,3,1960,6.509,6.68814391
31,3,1960,6.512,6.68071598
1,4,1960,6.519,6.68071598
2,4,1960,6.518,6.678034875
3,4,1960,6.478,6.67458702
4,4,1960,6.385,6.671138355
5,4,1960,6.494,6.668072195
6,4,1960,6.491,6.666002175
7,4,1960,6.488,6.66538878
8,4,1960,6.471,6.666692214
9,4,1960,6.432,6.669605355
10,4,1960,6.421,6.673973983
11,4,1960,6.416,6.679030771
12,4,1960,6.401,6.684162395
13,4,1960,6.388,6.688603246
14,4,1960,6.344,6.691665118
15,4,1960,6.34,6.692583555
16,4,1960,6.342,6.69089971
17,4,1960,6.341,6.685847014
18,4,1960,6.348,6.677038911
19,4,1960,6.481,6.66408523
20,4,1960,6.505,6.646437606
21,4,1960,6.458,6.624232985
22,4,1960,6.33,6.59775902
23,4,1960,6.313,6.56791923
24,4,1960,6.364,6.535853923
25,4,1960,6.534,6.503099595
26,4,1960,6.544,6.47112823
27,4,1960,6.522,6.44134638
28,4,1960,6.52,6.414703075
29,4,1960,6.52,6.391683694
30,4,1960,6.5,6.372774008
1,5,1960,6.423,6.367690969
2,5,1960,6.399,6.365735504
3,5,1960,6.416,6.366595939
4,5,1960,6.493,6.369958995
5,5,1960,6.436,6.376213875
6,5,1960,6.453,6.386919411
7,5,1960,6.542,6.40495335
8,5,1960,6.556,6.435196088
9,5,1960,6.576,6.482931395
10,5,1960,6.6,6.55147022
11,5,1960,6.719,6.640678371
12,5,1960,6.772,6.746593123
13,5,1960,6.802,6.861730291
14,5,1960,6.754,6.978799327
15,5,1960,6.501,7.09296782
16,5,1960,6.432,7.200223222
17,5,1960,6.475,7.297187955
18,5,1960,6.678,7.381443891
19,5,1960,6.691,7.4513355
20,5,1960,6.696,7.505928795
21,5,1960,6.769,7.54526744
22,5,1960,6.956,7.571139776
23,5,1960,6.946,7.58685342
24,5,1960,6.934,7.5954555
25,5,1960,6.984,7.599467833
26,5,1960,7.05,7.600972134
27,5,1960,7.215,7.60118702
28,5,1960,7.388,7.600757245
29,5,1960,7.473,7.600184189
30,5,1960,7.44,7.599682744
31,5,1960,7.437,7.599396195
1,6,1960,7.524,7.596673662
2,6,1960,7.634,7.59538384
3,6,1960,7.599,7.595598819
4,6,1960,7.508,7.597390174
5,6,1960,7.506,7.603765369
6,6,1960,7.54,7.625016966
7,6,1960,7.615,7.673825838
8,6,1960,7.753,7.752988831
9,6,1960,7.889,7.852524665
10,6,1960,8.037,7.958782393
11,6,1960,8.054,8.061355865
12,6,1960,8.069,8.154977021
13,6,1960,8.072,8.237187664
14,6,1960,8.077,8.307809422
15,6,1960,8.073,8.369196793
16,6,1960,8.079,8.42390078
17,6,1960,8.08,8.47374555
18,6,1960,8.08,8.520384184
19,6,1960,8.08,8.565241206
20,6,1960,8.082,8.609519824
21,6,1960,8.089,8.653814269
22,6,1960,8.094,8.69864382
23,6,1960,8.109,8.743999422
24,6,1960,8.11,8.789936525
25,6,1960,8.11,8.836316195
26,6,1960,8.11,8.883001663
27,6,1960,8.11,8.929794617
28,6,1960,8.11,8.976500211
29,6,1960,8.11,9.020651955
30,6,1960,8.106,9.062343737
1,7,1960,8.091,9.105051545
2,7,1960,8.088,9.1471376
3,7,1960,8.09,9.187924057
4,7,1960,8.128,9.22674432
5,7,1960,8.141,9.263126968
6,7,1960,8.149,9.297098152
7,7,1960,8.166,9.328559929
8,7,1960,8.226,9.357536307
9,7,1960,8.243,9.384171195
10,7,1960,8.259,9.408544697
11,7,1960,8.262,9.431098015
12,7,1960,8.273,9.452085755
13,7,1960,8.291,9.471518326
14,7,1960,8.299,9.489405389
15,7,1960,8.3,9.5053955
16,7,1960,8.3,9.519138752
17,7,1960,8.298,9.530226061
18,7,1960,8.291,9.538667195
19,7,1960,8.278,9.5444098
20,7,1960,8.211,9.547638395
21,7,1960,8.103,9.548594792
22,7,1960,7.991,9.547459059
23,7,1960,7.791,9.544469599
24,7,1960,7.658,9.540043363
25,7,1960,7.57,9.534357822
26,7,1960,7.573,9.527889875
27,7,1960,7.594,9.521057536
28,7,1960,7.651,9.51434
29,7,1960,7.786,9.508037753
30,7,1960,7.868,9.50245208
31,7,1960,8.027,9.497764654
1,8,1960,8.049,9.49331536
2,8,1960,8.062,9.489826544
3,8,1960,8.106,9.486998413
4,8,1960,8.114,9.484590797
5,8,1960,8.136,9.482182541
6,8,1960,8.193,9.479171321
7,8,1960,8.295,9.474773144
8,8,1960,8.319,9.468021112
9,8,1960,8.32,9.457944031
10,8,1960,8.338,9.44332152
11,8,1960,8.433,9.423222771
12,8,1960,8.548,9.396761059
13,8,1960,8.545,9.36375998
14,8,1960,8.52,9.324885625
15,8,1960,8.509,9.282219992
16,8,1960,8.503,9.23911392
17,8,1960,8.513,9.199412816
18,8,1960,8.534,9.166711606
19,8,1960,8.574,9.143892238
20,8,1960,8.636,9.132462461
21,8,1960,8.649,9.132337471
22,8,1960,8.652,9.142518875
23,8,1960,8.659,9.161666035
24,8,1960,8.66,9.188172607
25,8,1960,8.66,9.220491592
26,8,1960,8.66,9.257083112
27,8,1960,8.66,9.296975288
28,8,1960,8.662,9.339635355
29,8,1960,8.673,9.384658078
30,8,1960,8.696,9.431703523
31,8,1960,8.727,9.48073728
1,9,1960,8.73,9.531483755
2,9,1960,8.742,9.583254579
3,9,1960,8.786,9.634843112
4,9,1960,8.794,9.685894201
5,9,1960,8.809,9.736704499
6,9,1960,8.816,9.786982201
7,9,1960,8.852,9.837251728
8,9,1960,8.911,9.88848462
9,9,1960,8.954,9.941456595
10,9,1960,9.038,9.996581261
11,9,1960,9.132,10.05375116
12,9,1960,9.146,10.11296996
13,9,1960,9.178,10.17412645
14,9,1960,9.216,10.23661421
15,9,1960,9.23,10.30006134
16,9,1960,9.27,10.36470049
17,9,1960,9.296,10.43112842
18,9,1960,9.333,10.50044648
19,9,1960,9.364,10.57533217
20,9,1960,9.396,10.65962476
21,9,1960,9.437,10.7526866
22,9,1960,9.482,10.85264254
23,9,1960,9.51,10.95846414
24,9,1960,9.525,11.06850736
25,9,1960,9.552,11.17891465
26,9,1960,9.574,11.28520443
27,9,1960,9.602,11.38405365
28,9,1960,9.622,11.47405184
29,9,1960,9.644,11.55548077
30,9,1960,9.672,11.6302145
1,10,1960,9.694,11.69871888
2,10,1960,9.724,11.76482497
3,10,1960,9.754,11.82913763
4,10,1960,9.79,11.89206437
5,10,1960,9.838,11.95325974
6,10,1960,9.855,12.01135884
7,10,1960,9.888,12.06499589
8,10,1960,9.934,12.11104342
9,10,1960,9.973,12.14681266
10,10,1960,10.01,12.171392
11,10,1960,10.062,12.18499808
12,10,1960,10.092,12.18866881
13,10,1960,10.114,12.18396502
14,10,1960,10.142,12.17235182
15,10,1960,10.164,12.15534525
16,10,1960,10.192,12.13415168
17,10,1960,10.214,12.10987259
18,10,1960,10.242,12.08351239
19,10,1960,10.262,12.05582326
20,10,1960,10.284,12.02745861
21,10,1960,10.312,12.0044276
22,10,1960,10.334,11.97827836
23,10,1960,10.362,11.9515539
24,10,1960,10.384,11.91769854
25,10,1960,10.412,11.88030464
26,10,1960,10.432,11.83928604
27,10,1960,10.454,11.79429622
28,10,1960,10.482,11.74509792
29,10,1960,10.504,11.69161164
30,10,1960,10.532,11.63418711
31,10,1960,10.554,11.57345488
1,11,1960,10.582,11.51048082
2,11,1960,10.595,11.44697668
3,11,1960,10.581,11.38464996
4,11,1960,10.576,11.32538036
5,11,1960,10.559,11.27060632
6,11,1960,10.547,11.2212866
7,11,1960,10.529,11.17772383
8,11,1960,10.519,11.13977349
9,11,1960,10.511,11.10716793
10,11,1960,10.506,11.08004997
11,11,1960,10.491,11.05947088
12,11,1960,10.494,11.04647498
13,11,1960,10.511,11.04228296
14,11,1960,10.521,11.04803404
15,11,1960,10.531,11.06467097
16,11,1960,10.541,11.09215017
17,11,1960,10.549,11.13065478
18,11,1960,10.556,11.17119373
19,11,1960,10.58,11.22785333
20,11,1960,10.593,11.29057532
21,11,1960,10.614,11.35410596
22,11,1960,10.644,11.4150176
23,11,1960,10.67,11.4717071
24,11,1960,10.685,11.52380047
25,11,1960,10.712,11.57146592
26,11,1960,10.734,11.61499201
27,11,1960,10.758,11.65447842
28,11,1960,10.766,11.68958516
29,11,1960,10.792,11.71980389
30,11,1960,10.814,11.7445866
1,12,1960,10.84,11.76130254
2,12,1960,10.855,11.77258157
3,12,1960,10.882,11.77736448
4,12,1960,10.904,11.77584128
5,12,1960,10.93,11.76830226
6,12,1960,10.939,11.75514227
7,12,1960,10.94,11.7366537
8,12,1960,10.94,11.71465964
9,12,1960,10.94,11.69630794
10,12,1960,10.936,11.65995
11,12,1960,10.919,11.61945879
12,12,1960,10.907,11.57358744
13,12,1960,10.884,11.5197815
14,12,1960,10.847,11.46023839
15,12,1960,10.816,11.39592118
16,12,1960,10.78,11.32797708
17,12,1960,10.719,11.25723749
18,12,1960,10.646,11.1840561
19,12,1960,10.586,11.10779484
20,12,1960,10.501,11.02700098
21,12,1960,10.416,10.94058864
22,12,1960,10.323,10.84720854
23,12,1960,10.238,10.74328074
24,12,1960,10.095,10.62076227
25,12,1960,9.892,10.47521666
26,12,1960,9.769,10.31645109
27,12,1960,10.172,10.15525794
28,12,1960,9.663,10.00032222
29,12,1960,7.811,9.858670819
30,12,1960,7.649,9.735183385
31,12,1960,7.621,9.63401439
1,1,1961,7.493,9.55570478
2,1,1961,7.428,9.496682595
3,1,1961,7.472,9.451481595
4,1,1961,7.502,9.41491616
5,1,1961,7.511,9.38264952
6,1,1961,7.475,9.35155278
7,1,1961,7.417,9.319861747
8,1,1961,7.319,9.287263976
9,1,1961,7.304,9.253998032
10,1,1961,7.241,9.220243875
11,1,1961,7.075,9.18518958
12,1,1961,6.926,9.147324799
13,1,1961,6.584,9.105427555
14,1,1961,6.658,9.058881344
15,1,1961,6.661,9.008635595
16,1,1961,6.656,8.95565568
17,1,1961,6.708,8.902013168
18,1,1961,6.933,8.849759117
19,1,1961,6.859,8.799112735
20,1,1961,6.728,8.748608671
21,1,1961,6.407,8.695904563
22,1,1961,6.41,8.637692511
23,1,1961,6.462,8.571115865
24,1,1961,6.527,8.494099446
25,1,1961,6.692,8.40696835
26,1,1961,6.737,8.313551155
27,1,1961,6.607,8.220792
28,1,1961,6.482,8.134282169
29,1,1961,6.51,8.054245672
30,1,1961,6.531,7.980200959
31,1,1961,6.541,7.911430155
1,2,1961,6.549,7.853086335
2,2,1961,6.53,7.804900558
3,2,1961,6.453,7.773143518
4,2,1961,6.431,7.756739355
5,2,1961,6.434,7.746688254
6,2,1961,6.449,7.731312893
7,2,1961,6.452,7.707397688
8,2,1961,6.459,7.671689022
9,2,1961,6.466,7.627018664
10,2,1961,6.486,7.577097433
11,2,1961,6.475,7.524460191
12,2,1961,6.446,7.470306291
13,2,1961,6.414,7.417380415
14,2,1961,6.391,7.365116621
15,2,1961,6.413,7.31367168
16,2,1961,6.413,7.263718832
17,2,1961,6.468,7.215498125
18,2,1961,6.516,7.16888199
19,2,1961,6.52,7.123814355
20,2,1961,6.52,7.079939595
21,2,1961,6.514,7.037195743
22,2,1961,6.486,6.995444621
23,2,1961,6.462,6.954395662
24,2,1961,6.46,6.913905352
25,2,1961,6.46,6.87390392
26,2,1961,6.46,6.834472243
27,2,1961,6.46,6.796223885
28,2,1961,6.464,6.76008332
1,3,1961,6.473,6.730724221
2,3,1961,6.454,6.70344735
3,3,1961,6.457,6.678341312
4,3,1961,6.435,6.655110605
5,3,1961,6.378,6.633226424
6,3,1961,6.383,6.612541023
7,3,1961,6.403,6.592905462
8,3,1961,6.411,6.574246875
9,3,1961,6.387,6.556646278
10,3,1961,6.403,6.540107502
11,3,1961,6.421,6.524711549
12,3,1961,6.429,6.51053948
13,3,1961,6.43,6.497672355
14,3,1961,6.43,6.486035955
15,3,1961,6.442,6.475400179
16,3,1961,6.48,6.465611743
17,3,1961,6.46,6.45667231
18,3,1961,6.445,6.448816793
19,3,1961,6.42,6.442825192
20,3,1961,6.403,6.440178795
21,3,1961,6.39,6.44290302
22,3,1961,6.43,6.453717248
23,3,1961,6.345,6.475089533
24,3,1961,6.319,6.508602365
25,3,1961,6.307,6.554097101
26,3,1961,6.295,6.609539622
27,3,1961,6.309,6.671368291
28,3,1961,6.312,6.735532494
29,3,1961,6.329,6.797819595
30,3,1961,6.372,6.85499632
31,3,1961,6.402,6.905386169
1,4,1961,6.415,6.959054392
2,4,1961,6.429,6.999041011
3,4,1961,6.532,7.026956555
4,4,1961,6.549,7.047128795
5,4,1961,6.548,7.065408
6,4,1961,6.531,7.086641355
7,4,1961,6.494,7.113118784
8,4,1961,6.488,7.145106483
9,4,1961,6.481,7.181604555
10,4,1961,6.482,7.221249439
11,4,1961,6.495,7.262395976
12,4,1961,6.518,7.30341752
13,4,1961,6.514,7.34270691
14,4,1961,6.49,7.379112653
15,4,1961,6.481,7.41193075
16,4,1961,6.48,7.440679558
17,4,1961,6.47,7.464806141
18,4,1961,6.434,7.483323747
19,4,1961,6.428,7.495028377
20,4,1961,6.423,7.498494399
21,4,1961,6.429,7.492861645
22,4,1961,6.428,7.477539811
23,4,1961,6.423,7.452857072
24,4,1961,6.429,7.419777555
25,4,1961,6.43,7.380278323
26,4,1961,6.424,7.337007232
27,4,1961,6.402,7.292715545
28,4,1961,6.4,7.25004307
29,4,1961,6.4,7.210851056
30,4,1961,6.394,7.176945919
1,5,1961,6.372,7.14725612
2,5,1961,6.37,7.12641272
3,5,1961,6.37,7.115793454
4,5,1961,6.372,7.117056313
5,5,1961,6.389,7.131088542
6,5,1961,6.444,7.158073318
7,5,1961,6.525,7.196457209
8,5,1961,6.578,7.243494397
9,5,1961,6.593,7.295648441
10,5,1961,6.609,7.349864595
11,5,1961,6.626,7.40342478
12,5,1961,6.694,7.454088691
13,5,1961,6.75,7.498783193
14,5,1961,6.803,7.53490399
15,5,1961,6.801,7.561300025
16,5,1961,6.794,7.579178374
17,5,1961,6.768,7.590510008
18,5,1961,6.749,7.597533472
19,5,1961,6.727,7.60190328
20,5,1961,6.685,7.604839528
21,5,1961,6.73,7.606844384
22,5,1961,6.793,7.608419408
23,5,1961,6.827,7.609564758
24,5,1961,6.83,7.610638431
25,5,1961,6.83,7.611568875
26,5,1961,6.824,7.612499251
27,5,1961,6.804,7.612356121
28,5,1961,6.813,7.608992096
29,5,1961,6.834,7.599467833
30,5,1961,6.911,7.581474195
31,5,1961,7.117,7.554472432
1,6,1961,7.158,7.521505592
2,6,1961,7.205,7.483034611
3,6,1961,7.376,7.440607039
4,6,1961,7.395,7.395349952
5,6,1961,7.374,7.348185075
6,6,1961,7.337,7.300413032
7,6,1961,7.306,7.253279446
8,6,1961,7.27,7.208047294
9,6,1961,7.16,7.1656995
10,6,1961,6.919,7.127377702
11,6,1961,6.92,7.095051199
12,6,1961,6.945,7.070179021
13,6,1961,7.006,7.051906088
14,6,1961,7.019,7.037419875
15,6,1961,7.024,7.02426472
16,6,1961,7.05,7.011546272
17,6,1961,7.084,6.998816264
18,6,1961,7.044,6.985699769
19,6,1961,7.034,6.972120678
20,6,1961,7,6.958678745
21,6,1961,6.925,6.946577566
22,6,1961,6.789,6.937024601
23,6,1961,6.686,6.930853117
24,6,1961,6.636,6.928368712
25,6,1961,6.649,6.929347469
26,6,1961,6.696,6.933036022
27,6,1961,6.748,6.938755144
28,6,1961,6.821,6.945750399
29,6,1961,6.927,6.95364411
30,6,1961,6.962,6.962284543
1,7,1961,6.979,6.973546723
2,7,1961,6.98,6.985099865
3,7,1961,6.97,6.99889118
4,7,1961,6.902,7.017532864
5,7,1961,6.775,7.043843456
6,7,1961,6.723,7.07979063
7,7,1961,6.635,7.126115789
8,7,1961,6.584,7.18197422
9,7,1961,6.574,7.245187054
10,7,1961,6.552,7.31242695
11,7,1961,6.548,7.37940408
12,7,1961,6.541,7.44118718
13,7,1961,6.571,7.493006105
14,7,1961,6.749,7.532311832
15,7,1961,7.006,7.559288057
16,7,1961,7.111,7.57681038
17,7,1961,7.178,7.588000697
18,7,1961,7.154,7.595670478
19,7,1961,7.117,7.601401902
20,7,1961,7.092,7.6062
21,7,1961,7.063,7.610208973
22,7,1961,6.932,7.61328644
23,7,1961,6.824,7.615218425
24,7,1961,6.825,7.615719262
25,7,1961,6.809,7.614860672
26,7,1961,6.803,7.612713944
27,7,1961,6.827,7.60985108
28,7,1961,6.927,7.607560328
29,7,1961,7.087,7.610853155
30,7,1961,7.227,7.629377405
31,7,1961,7.313,7.670620479
1,8,1961,7.364,7.73138379
2,8,1961,7.385,7.806169155
3,8,1961,7.338,7.884569048
4,8,1961,7.3,7.958573584
5,8,1961,7.196,8.02375502
6,8,1961,6.959,8.078113582
7,8,1961,6.888,8.1216555
8,8,1961,6.858,8.155045486
9,8,1961,6.845,8.179872
10,8,1961,6.864,8.198644875
11,8,1961,6.888,8.21445883
12,8,1961,6.954,8.229843102
13,8,1961,7.201,8.245410751
14,8,1961,7.239,8.260753891
15,8,1961,7.234,8.27465367
16,8,1961,7.208,8.286844494
17,8,1961,7.186,8.29746702
18,8,1961,7.131,8.307471583
19,8,1961,6.974,8.317669912
20,8,1961,6.81,8.328870795
21,8,1961,6.745,8.341408088
22,8,1961,6.74,8.355613747
23,8,1961,6.752,8.371347065
24,8,1961,6.796,8.388534495
25,8,1961,6.8,8.406834395
26,8,1961,6.812,8.42590688
27,8,1961,6.867,8.445480862
28,8,1961,6.928,8.465087134
29,8,1961,6.982,8.484525808
30,8,1961,7.01,8.503332799
31,8,1961,7.041,8.521312294
1,9,1961,7.122,8.5362838
2,9,1961,7.13,8.550375411
3,9,1961,7.163,8.563590451
4,9,1961,7.29,8.575998
5,9,1961,7.411,8.588193755
6,9,1961,7.793,8.600836494
7,9,1961,7.82,8.614384702
8,9,1961,7.78,8.629163107
9,9,1961,7.742,8.644904419
10,9,1961,7.671,8.661146237
11,9,1961,7.681,8.677363453
12,9,1961,7.687,8.693295091
13,9,1961,7.687,8.708746875
14,9,1961,7.708,8.723655737
15,9,1961,7.714,8.738088845
16,9,1961,7.729,8.752112947
17,9,1961,7.72,8.765729599
18,9,1961,7.684,8.779069747
19,9,1961,7.686,8.792328286
20,9,1961,7.708,8.80569912
21,9,1961,7.704,8.819568555
22,9,1961,7.682,8.834192031
23,9,1961,7.684,8.850016227
24,9,1961,7.701,8.867228045
25,9,1961,7.713,8.886012568
26,9,1961,7.729,8.906361006
27,9,1961,7.73,8.928072454
28,9,1961,7.726,8.951074291
29,9,1961,7.682,8.975039955
30,9,1961,7.559,8.999772195
1,10,1961,7.455,9.021410398
2,10,1961,7.285,9.042812621
3,10,1961,7.287,9.066685755
4,10,1961,7.134,9.091819355
5,10,1961,7.184,9.118328511
6,10,1961,7.178,9.146076735
